100.png,10.574863334364137
1621.png,10.127028646126233
1622.png,6.7125040575650985
1623.png,7.634037062764247
1624.png,7.521853709747963
1625.png,9.108471064971717
1626.png,9.73194354170442
1627.png,10.277302931907796
1628.png,9.851897746577524
1629.png,9.358004721112483
1630.png,9.812298701614557
1631.png,11.10625042701423
1632.png,9.853280920302215
1633.png,9.56870343759682
1634.png,12.607747744908076
1635.png,7.2748923013465845
1636.png,9.416992124130998
1637.png,7.585857688947361
1638.png,8.861167996731627
1639.png,13.388084314921574
1640.png,9.582929752488523
1641.png,7.602111375272251
1642.png,7.577407621934626
1643.png,12.34010300819647
1644.png,11.523933952572616
1645.png,8.022610324621645
1646.png,11.054390601961767
1647.png,10.226097869527795
1648.png,10.463155514128056
1649.png,10.125736045455414
1650.png,9.443565248642305
1651.png,10.265502446657731
1652.png,9.94618665916655
1653.png,10.317494911023442
1654.png,9.966978528141777
1655.png,9.890520476474352
1656.png,8.027004629450689
1657.png,10.083432083907976
1658.png,7.127311641611245
1659.png,9.612007129084866
1660.png,8.477396936577078
1661.png,6.893572472090571
1662.png,11.221891665788418
1663.png,10.73991906277109
1664.png,9.889738703470531
1665.png,8.87255623178791
1666.png,10.118499292152446
1667.png,9.893809922904222
1668.png,9.277787209266046
1669.png,9.596697692890142
1670.png,11.225075227619712
1671.png,10.824577058879212
1672.png,9.934061794325709
1673.png,9.318742830631463
1674.png,9.713108024329351
1675.png,7.675917116378133
1676.png,9.531488110314234
1677.png,7.448248695565833
1678.png,9.98952521999756
1679.png,9.825058975422808
1680.png,8.819270050564553
1681.png,11.213793872224533
1682.png,10.091445047998056
1683.png,11.437900191256047
1684.png,11.24353408293995
1685.png,10.013443080083
1686.png,10.078401221438522
1687.png,9.454795845906121
1688.png,10.289528324332922
1689.png,10.927084649374402
1690.png,9.509976032962166
1691.png,7.777162157003919
1692.png,10.346495301197292
1693.png,10.17274329835758
1694.png,9.980197446600135
1695.png,9.795662734028797
1696.png,7.70727112393779
1697.png,10.043398318520145
1698.png,9.077705604073428
1699.png,9.936704483213692
1700.png,9.942679688569081
1701.png,9.878806036819995
1702.png,7.476385833638447
1703.png,11.751474284669053
1704.png,10.840510025889186
1705.png,7.566735276714787
1706.png,10.092208409383385
1707.png,7.376330439401132
1708.png,9.470838548549063
1709.png,7.455356938304809
1710.png,8.470088783214084
1711.png,10.350889529288535
1712.png,9.926596499046248
1713.png,9.225058457043552
1714.png,9.30009925800607
1715.png,7.140270320074731
1716.png,9.494373144751718
1717.png,10.189249161651338
1718.png,9.493258869897291
1719.png,11.99693025684132
1720.png,10.060988093423884
1721.png,7.883364249105837
1722.png,10.195542666313843
1723.png,9.917138752349898
1724.png,6.946729490298433
1725.png,11.914592748641399
1726.png,9.841582018386548
1727.png,10.634889084742701
1728.png,7.807867071549401
1729.png,7.434066335359376
1730.png,7.7689114756585385
1731.png,9.814259118541033
1732.png,10.666062393972696
1733.png,8.171529716509184
1734.png,9.280863413142333
1735.png,9.707311220231464
1736.png,11.702692120985352
1737.png,11.043692917212388
1738.png,9.552719941769093
1739.png,9.439707092230021
1740.png,9.375839816136121
1741.png,9.425974917726398
1742.png,9.233767654202728
1743.png,7.254964842343756
1744.png,10.311522222090607
1745.png,9.008387464758057
1746.png,7.976225268754084
1747.png,9.009390646197561
1748.png,10.856682600402515
1749.png,10.1173314658312
1750.png,10.243015133017915
1751.png,6.578561422002081
1752.png,7.024692208516135
1753.png,10.278514262674744
1754.png,11.059948673757518
1755.png,9.968155714209747
1756.png,10.077217212290495
1757.png,12.234376835545511
1758.png,11.246446100394182
1759.png,10.816168128410041
1760.png,8.86729837182808
1761.png,10.064815338137077
1762.png,9.793044913346284
1763.png,9.989512518995355
1764.png,10.024704435527045
1765.png,9.52467596190336
1766.png,9.930061946864345
1767.png,6.9879054863037
1768.png,7.593530311704225
1769.png,8.254865348008002
1770.png,7.251164692522086
1771.png,9.84093820473619
1772.png,9.770677799602588
1773.png,10.22468110467142
1774.png,9.7187569277841
1775.png,9.898147149970214
1776.png,10.331277375092057
1777.png,9.325135503043846
1778.png,9.793725909253942
1779.png,8.910053364075296
1780.png,7.769823078153678
1781.png,9.725717326156367
1782.png,8.956157295450978
1783.png,11.02009316495933
1784.png,9.361220681593885
1785.png,9.575253036944742
1786.png,12.163159245996017
1787.png,8.22999420576459
1788.png,9.474998775749711
1789.png,10.19052709273665
1790.png,9.07192976339739
1791.png,9.516689346004524
1792.png,10.69151279792059
1793.png,11.95514508210305
1794.png,7.438885665112776
1795.png,9.535765471002795
1796.png,8.989825720085005
1797.png,9.85223240744612
1798.png,9.053996592487556
1799.png,9.029457250004729
1800.png,10.299023427182927
1801.png,10.914561258935098
1802.png,9.475661121079057
1803.png,7.835445904138616
1804.png,7.377482689592793
1805.png,9.921206492272084
1806.png,11.229574955459405
1807.png,9.806870048456602
1808.png,10.416602764734339
1809.png,9.167100470395416
1810.png,10.639804363059934
1811.png,10.410187758499102
1812.png,9.679310390018548
1813.png,10.124289978766166
1814.png,8.876159139357883
1815.png,10.231190408058856
1816.png,9.850432682435878
1817.png,8.903817690226262
1818.png,9.040033539811654
1819.png,7.857565563319371
1820.png,7.696103273851657
1821.png,10.360919669180314
1822.png,7.329622697767764
1823.png,9.171239370370358
1824.png,10.664879913591866
1825.png,9.842027886015691
1826.png,9.332205668245713
1827.png,9.204133631945034
1828.png,9.519010966686542
1829.png,10.541732030783487
1830.png,10.456854509436669
1831.png,10.350432328500942
1832.png,9.642954808811014
1833.png,9.561448947430721
1834.png,9.183491499701422
1835.png,9.703179250197872
1836.png,10.089264109262597
1837.png,10.70158741394799
1838.png,9.786339197882441
1839.png,9.677006730789662
1840.png,9.95589396721882
1841.png,10.37512695162006
1842.png,10.212803186187934
1843.png,9.749302471725784
1844.png,11.57705291190122
1845.png,8.293039407966713
1846.png,8.936894942951163
1847.png,10.58331381954149
1848.png,9.976979681146972
1849.png,9.973903473884244
1850.png,10.50790837667428
1851.png,6.79403218380674
1852.png,8.832399780929665
1853.png,8.331473437768905
1854.png,9.865267081718157
1855.png,8.911023656417926
1856.png,9.869519407403274
1857.png,9.064062659134699
1858.png,10.226239509175983
1859.png,9.46815635808904
1860.png,10.58080009498295
1861.png,10.534411922544765
1862.png,10.545635003907087
1863.png,10.520550176562802
1864.png,10.501296980268142
1865.png,9.705497469859248
1866.png,9.596570633275283
1867.png,7.022516807704288
1868.png,9.876907783326429
1869.png,10.385321780390214
1870.png,13.191058396887437
